,_step,env_step,episode,episode_reward,time,env,seed,agent
175,4541,4376000.0,4375,274.71518225700174,39246.93072462082,dog-walk,9486,TD3
176,4567,4401000.0,4400,265.5870842559566,39492.288756370544,dog-walk,9486,TD3
177,4593,4426000.0,4425,280.9114572524726,39727.457036972046,dog-walk,9486,TD3
178,4619,4451000.0,4450,283.30092975854757,39968.52342629433,dog-walk,9486,TD3
179,4645,4476000.0,4475,291.3511600151668,40209.358644247055,dog-walk,9486,TD3
180,4671,4501000.0,4500,299.5593714623614,40452.87178683281,dog-walk,9486,TD3
181,4697,4526000.0,4525,287.6087159703676,40698.59573030472,dog-walk,9486,TD3
182,4723,4551000.0,4550,284.6114360525852,40941.96529817581,dog-walk,9486,TD3
183,4749,4576000.0,4575,312.67997412481,41173.916803598404,dog-walk,9486,TD3
184,4775,4601000.0,4600,280.4114869154038,41404.85763311386,dog-walk,9486,TD3
185,4801,4626000.0,4625,289.1770763326173,41630.593910455704,dog-walk,9486,TD3
186,4827,4651000.0,4650,296.4631379081111,41855.88608121872,dog-walk,9486,TD3
187,4853,4676000.0,4675,291.00099976286356,42089.17878770828,dog-walk,9486,TD3
188,4879,4701000.0,4700,301.7669517199846,42327.82861042023,dog-walk,9486,TD3
189,4905,4726000.0,4725,300.39233844104416,42572.32789993286,dog-walk,9486,TD3
190,4931,4751000.0,4750,303.3718313536546,42796.121050834656,dog-walk,9486,TD3
191,4957,4776000.0,4775,260.2852095024117,43026.54321217537,dog-walk,9486,TD3
192,4983,4801000.0,4800,305.9625801575627,43257.87529015541,dog-walk,9486,TD3
193,5009,4826000.0,4825,303.23231624422556,43484.569110393524,dog-walk,9486,TD3
194,5035,4851000.0,4850,296.8363086165017,43718.62645697594,dog-walk,9486,TD3
195,5061,4876000.0,4875,283.34026456753526,43946.402044296265,dog-walk,9486,TD3
196,5087,4901000.0,4900,325.52060760193456,44185.028406858444,dog-walk,9486,TD3
197,5113,4926000.0,4925,295.4042120959101,44412.34340143204,dog-walk,9486,TD3
198,5139,4951000.0,4950,278.2157390628864,44641.65191292763,dog-walk,9486,TD3
199,5165,4976000.0,4975,321.71813093097666,44862.406337976456,dog-walk,9486,TD3
200,5191,5001000.0,5000,331.87467820121753,45086.98861503601,dog-walk,9486,TD3
0,0,1000.0,0,8.238209558440742,19.649813175201416,dog-walk,1486,TD3
1,17,26000.0,25,9.536323681545891,193.07149529457092,dog-walk,1486,TD3
2,43,51000.0,50,26.96530981224505,421.6811492443085,dog-walk,1486,TD3
3,69,76000.0,75,23.986953607259313,654.4191284179688,dog-walk,1486,TD3
4,95,101000.0,100,25.263119104683646,880.0577774047852,dog-walk,1486,TD3
5,121,126000.0,125,27.001642009048645,1106.0226702690125,dog-walk,1486,TD3
6,147,151000.0,150,27.170170136944684,1322.2022488117218,dog-walk,1486,TD3
7,173,176000.0,175,18.422130958416126,1531.4882028102875,dog-walk,1486,TD3
8,199,201000.0,200,27.344703345229497,1758.5219020843506,dog-walk,1486,TD3
9,225,226000.0,225,28.11576838761824,1985.9327566623688,dog-walk,1486,TD3
10,251,251000.0,250,20.09305999656935,2210.189319372177,dog-walk,1486,TD3
11,277,276000.0,275,23.194442733481388,2435.7741935253143,dog-walk,1486,TD3
12,303,301000.0,300,22.579982017045882,2653.330947637558,dog-walk,1486,TD3
13,329,326000.0,325,25.638975963100155,2858.0944974422455,dog-walk,1486,TD3
14,355,351000.0,350,23.23397207991401,3080.293138742447,dog-walk,1486,TD3
15,381,376000.0,375,19.036765146833538,3304.0656287670135,dog-walk,1486,TD3
16,407,401000.0,400,23.677637255531902,3529.527713537216,dog-walk,1486,TD3
17,433,426000.0,425,16.390646265087977,3763.491776227951,dog-walk,1486,TD3
18,459,451000.0,450,26.392829763734106,3998.4520919322968,dog-walk,1486,TD3
19,485,476000.0,475,26.322040917709995,4227.7347185611725,dog-walk,1486,TD3
20,511,501000.0,500,20.149461895573175,4453.557257652283,dog-walk,1486,TD3
21,537,526000.0,525,23.628195839762647,4685.158131122589,dog-walk,1486,TD3
22,563,551000.0,550,20.840474499262964,4917.519308805466,dog-walk,1486,TD3
23,589,576000.0,575,21.795295657266113,5158.3787388801575,dog-walk,1486,TD3
24,615,601000.0,600,19.56916679585251,5392.383025407791,dog-walk,1486,TD3
25,641,626000.0,625,15.74658390556105,5614.224017858505,dog-walk,1486,TD3
26,667,651000.0,650,26.75080681179436,5847.166627168655,dog-walk,1486,TD3
27,693,676000.0,675,22.025477272452925,6077.94140291214,dog-walk,1486,TD3
28,719,701000.0,700,21.148353746307972,6309.732281208038,dog-walk,1486,TD3
29,745,726000.0,725,19.32367062555098,6545.707764148712,dog-walk,1486,TD3
30,771,751000.0,750,9.908213583323777,6773.533524513245,dog-walk,1486,TD3
31,797,776000.0,775,18.75480759886579,6979.8625664711,dog-walk,1486,TD3
32,823,801000.0,800,14.663450356302807,7208.336319446564,dog-walk,1486,TD3
33,849,826000.0,825,17.091616023082487,7436.1322429180145,dog-walk,1486,TD3
34,875,851000.0,850,15.557015631482162,7670.783475399017,dog-walk,1486,TD3
35,901,876000.0,875,14.589922696249573,7903.812016487122,dog-walk,1486,TD3
36,927,901000.0,900,11.340846924641358,8113.177139043808,dog-walk,1486,TD3
37,953,926000.0,925,14.34683090116459,8345.16664481163,dog-walk,1486,TD3
38,979,951000.0,950,7.8365685753125,8583.977804899216,dog-walk,1486,TD3
39,1005,976000.0,975,6.3583242515068275,8808.640647649765,dog-walk,1486,TD3
40,1031,1001000.0,1000,7.838862104165848,9045.380558490753,dog-walk,1486,TD3
41,1057,1026000.0,1025,6.905364208009454,9272.790231227875,dog-walk,1486,TD3
42,1083,1051000.0,1050,5.878116439399696,9492.669919967651,dog-walk,1486,TD3
43,1109,1076000.0,1075,7.4916926904472545,9734.206501483917,dog-walk,1486,TD3
44,1135,1101000.0,1100,7.464810957621509,9977.41959309578,dog-walk,1486,TD3
45,1161,1126000.0,1125,7.390116985740678,10213.67830824852,dog-walk,1486,TD3
46,1187,1151000.0,1150,7.861445769871613,10443.454850435257,dog-walk,1486,TD3
47,1213,1176000.0,1175,8.199817279248062,10659.010818958282,dog-walk,1486,TD3
48,1239,1201000.0,1200,6.200563587741545,10871.605028152466,dog-walk,1486,TD3
49,1265,1226000.0,1225,7.530066773695653,11097.022437095642,dog-walk,1486,TD3
50,1291,1251000.0,1250,5.854741451023196,11320.544979810715,dog-walk,1486,TD3
51,1317,1276000.0,1275,5.484057434017005,11549.872752666473,dog-walk,1486,TD3
52,1343,1301000.0,1300,5.493506405428838,11776.06561088562,dog-walk,1486,TD3
53,1369,1326000.0,1325,11.680314333120377,12016.065046787262,dog-walk,1486,TD3
54,1395,1351000.0,1350,10.719065326920205,12230.534038305283,dog-walk,1486,TD3
55,1421,1376000.0,1375,8.791107408375332,12464.018644809723,dog-walk,1486,TD3
56,1447,1401000.0,1400,12.947182655151929,12706.811088562012,dog-walk,1486,TD3
57,1473,1426000.0,1425,8.762473470249745,12945.483274936676,dog-walk,1486,TD3
58,1499,1451000.0,1450,6.052548807541572,13193.21264243126,dog-walk,1486,TD3
59,1525,1476000.0,1475,16.056970271987502,13445.93060350418,dog-walk,1486,TD3
60,1551,1501000.0,1500,8.936027435614921,13672.955102205276,dog-walk,1486,TD3
61,1577,1526000.0,1525,8.180178832309245,13901.769231796265,dog-walk,1486,TD3
62,1603,1551000.0,1550,6.216940678968636,14137.346264123917,dog-walk,1486,TD3
63,1629,1576000.0,1575,10.055703819023183,14384.189577579498,dog-walk,1486,TD3
64,1655,1601000.0,1600,9.487421634067076,14619.96887922287,dog-walk,1486,TD3
65,1681,1626000.0,1625,5.116930605590001,14858.429762601852,dog-walk,1486,TD3
66,1707,1651000.0,1650,8.433820890321067,15105.494171380997,dog-walk,1486,TD3
67,1733,1676000.0,1675,8.478117387294953,15358.845243215561,dog-walk,1486,TD3
68,1759,1701000.0,1700,12.907051206066015,15617.010147571564,dog-walk,1486,TD3
69,1785,1726000.0,1725,5.790772214745841,15856.303235769272,dog-walk,1486,TD3
70,1811,1751000.0,1750,4.645949838038912,16087.108692646027,dog-walk,1486,TD3
71,1837,1776000.0,1775,7.440487200339602,16326.197218418121,dog-walk,1486,TD3
72,1863,1801000.0,1800,5.932654462273663,16544.099685192108,dog-walk,1486,TD3
73,1889,1826000.0,1825,14.229314438464906,16773.2700715065,dog-walk,1486,TD3
74,1915,1851000.0,1850,10.987526622292922,17010.00717973709,dog-walk,1486,TD3
75,1941,1876000.0,1875,7.990938517506189,17262.41373872757,dog-walk,1486,TD3
76,1967,1901000.0,1900,14.66214594735502,17500.554391860962,dog-walk,1486,TD3
77,1993,1926000.0,1925,6.115371538334834,17755.10146546364,dog-walk,1486,TD3
78,2019,1951000.0,1950,8.285481405512176,17991.164907693863,dog-walk,1486,TD3
79,2045,1976000.0,1975,5.541909212752218,18192.625205755234,dog-walk,1486,TD3
80,2071,2001000.0,2000,9.105306433736244,18437.67294025421,dog-walk,1486,TD3
81,2097,2026000.0,2025,10.660556237900176,18684.662994861603,dog-walk,1486,TD3
82,2123,2051000.0,2050,7.356980660427217,18918.44279718399,dog-walk,1486,TD3
83,2149,2076000.0,2075,8.663314566244592,19151.87486243248,dog-walk,1486,TD3
84,2175,2101000.0,2100,9.67317985405586,19397.454894781113,dog-walk,1486,TD3
85,2201,2126000.0,2125,3.373500081315948,19616.286345243454,dog-walk,1486,TD3
86,2227,2151000.0,2150,8.294969426794784,19809.52372121811,dog-walk,1486,TD3
87,2253,2176000.0,2175,8.643699504419413,20004.647000312805,dog-walk,1486,TD3
88,2279,2201000.0,2200,7.199515259206362,20242.632555007935,dog-walk,1486,TD3
89,2305,2226000.0,2225,13.37263696667311,20484.80645632744,dog-walk,1486,TD3
90,2331,2251000.0,2250,4.568109582845966,20729.318627119064,dog-walk,1486,TD3
91,2357,2276000.0,2275,4.704226454960423,20965.5400493145,dog-walk,1486,TD3
92,2383,2301000.0,2300,6.190257592008367,21206.23931670189,dog-walk,1486,TD3
93,2409,2326000.0,2325,5.172216313432692,21451.109755277634,dog-walk,1486,TD3
94,2435,2351000.0,2350,10.835666970431511,21706.78438615799,dog-walk,1486,TD3
95,2461,2376000.0,2375,11.167640904132965,21951.31155371666,dog-walk,1486,TD3
96,2487,2401000.0,2400,11.878532705454225,22199.720458745956,dog-walk,1486,TD3
97,2513,2426000.0,2425,6.714904354075911,22439.013902902603,dog-walk,1486,TD3
98,2539,2451000.0,2450,7.765877917657879,22655.434501171112,dog-walk,1486,TD3
99,2565,2476000.0,2475,8.260162693197575,22896.00741124153,dog-walk,1486,TD3
100,2591,2501000.0,2500,7.5687250071963605,23133.460945129395,dog-walk,1486,TD3
101,2617,2526000.0,2525,9.68652356932854,23374.746432065964,dog-walk,1486,TD3
102,2643,2551000.0,2550,11.605456956807739,23613.942363500595,dog-walk,1486,TD3
103,2669,2576000.0,2575,3.6941148887908746,23853.57772898674,dog-walk,1486,TD3
104,2695,2601000.0,2600,15.039969849390511,24102.087208747864,dog-walk,1486,TD3
105,2721,2626000.0,2625,10.739311499499154,24340.383301734924,dog-walk,1486,TD3
106,2747,2651000.0,2650,5.786491464444099,24588.705911159515,dog-walk,1486,TD3
107,2773,2676000.0,2675,7.0646303105535395,24817.431409597397,dog-walk,1486,TD3
108,2799,2701000.0,2700,8.408616563959836,25061.889883041382,dog-walk,1486,TD3
109,2825,2726000.0,2725,6.780756954427519,25311.372240304947,dog-walk,1486,TD3
110,2851,2751000.0,2750,8.83532675868243,25563.87362718582,dog-walk,1486,TD3
111,2877,2776000.0,2775,7.047290496828839,25805.676707983017,dog-walk,1486,TD3
112,2903,2801000.0,2800,6.866086116529594,26026.77142214775,dog-walk,1486,TD3
113,2929,2826000.0,2825,6.0378839150305526,26243.089571475983,dog-walk,1486,TD3
114,2955,2851000.0,2850,6.732317276977511,26447.446063280106,dog-walk,1486,TD3
115,2981,2876000.0,2875,4.263859212465274,26685.142796754837,dog-walk,1486,TD3
116,3007,2901000.0,2900,9.34097033736683,26926.8266582489,dog-walk,1486,TD3
117,3033,2926000.0,2925,7.029913794125226,27171.654840946198,dog-walk,1486,TD3
118,3059,2951000.0,2950,9.715992667113202,27424.802284240723,dog-walk,1486,TD3
119,3085,2976000.0,2975,13.378879897770563,27649.788294315338,dog-walk,1486,TD3
120,3111,3001000.0,3000,11.240097221236834,27905.159425973892,dog-walk,1486,TD3
121,3137,3026000.0,3025,8.076489926263637,28152.320312023163,dog-walk,1486,TD3
122,3163,3051000.0,3050,5.36655807814955,28396.755564689636,dog-walk,1486,TD3
123,3189,3076000.0,3075,7.4177403898863306,28641.49286031723,dog-walk,1486,TD3
124,3215,3101000.0,3100,5.563956159239657,28901.159098625183,dog-walk,1486,TD3
125,3241,3126000.0,3125,7.9792871214758545,29147.705477952957,dog-walk,1486,TD3
126,3267,3151000.0,3150,8.416625320395008,29382.54673433304,dog-walk,1486,TD3
127,3293,3176000.0,3175,6.129019154168661,29613.080800056458,dog-walk,1486,TD3
128,3319,3201000.0,3200,6.133464800757343,29858.61061167717,dog-walk,1486,TD3
129,3345,3226000.0,3225,8.058107226847548,30096.512028217316,dog-walk,1486,TD3
130,3371,3251000.0,3250,6.491293529159964,30328.976333618164,dog-walk,1486,TD3
131,3397,3276000.0,3275,7.0502573844391545,30567.62052679062,dog-walk,1486,TD3
132,3423,3301000.0,3300,9.823926625887214,30795.957067728043,dog-walk,1486,TD3
133,3449,3326000.0,3325,3.2515780577920372,31013.80168223381,dog-walk,1486,TD3
134,3475,3351000.0,3350,8.721329155759095,31248.35862159729,dog-walk,1486,TD3
135,3501,3376000.0,3375,10.932699671347297,31490.442806959152,dog-walk,1486,TD3
136,3527,3401000.0,3400,4.3022471660884944,31707.146404981613,dog-walk,1486,TD3
137,3553,3426000.0,3425,10.571645648003773,31940.67270565033,dog-walk,1486,TD3
138,3579,3451000.0,3450,6.362422965838342,32188.100870609283,dog-walk,1486,TD3
139,3605,3476000.0,3475,7.226237599952408,32431.463774204254,dog-walk,1486,TD3
140,3631,3501000.0,3500,7.367703037375269,32685.397134065628,dog-walk,1486,TD3
141,3657,3526000.0,3525,8.927346793503585,32922.46697688103,dog-walk,1486,TD3
142,3683,3551000.0,3550,15.14197588413748,33146.61922764778,dog-walk,1486,TD3
143,3709,3576000.0,3575,15.086391267655154,33367.4174683094,dog-walk,1486,TD3
144,3735,3601000.0,3600,7.948512881772591,33596.05538749695,dog-walk,1486,TD3
145,3761,3626000.0,3625,9.506814303063122,33831.159323215485,dog-walk,1486,TD3
146,3787,3651000.0,3650,11.702170254775321,34067.7248840332,dog-walk,1486,TD3
147,3813,3676000.0,3675,9.45799544090695,34297.72127366066,dog-walk,1486,TD3
148,3839,3701000.0,3700,5.600846233716174,34534.989095926285,dog-walk,1486,TD3
149,3865,3726000.0,3725,5.295899808536259,34774.97957253456,dog-walk,1486,TD3
150,3891,3751000.0,3750,10.118367906051207,35005.893501758575,dog-walk,1486,TD3
151,3917,3776000.0,3775,8.09759687206348,35216.42230081558,dog-walk,1486,TD3
152,3943,3801000.0,3800,5.119772765801406,35427.22781968117,dog-walk,1486,TD3
153,3969,3826000.0,3825,5.392580221190832,35649.72963428497,dog-walk,1486,TD3
154,3995,3851000.0,3850,4.575589824936973,35869.318954229355,dog-walk,1486,TD3
155,4021,3876000.0,3875,8.787256203791557,36073.14338994026,dog-walk,1486,TD3
156,4047,3901000.0,3900,10.477653638607306,36281.66290473938,dog-walk,1486,TD3
157,4073,3926000.0,3925,9.708696641678618,36497.025361061096,dog-walk,1486,TD3
158,4099,3951000.0,3950,10.200431463994551,36717.67617058754,dog-walk,1486,TD3
159,4125,3976000.0,3975,7.235560260556599,36949.99575090408,dog-walk,1486,TD3
160,4151,4001000.0,4000,7.360963296481688,37180.60504055023,dog-walk,1486,TD3
161,4177,4026000.0,4025,8.869219825824072,37397.20389962196,dog-walk,1486,TD3
162,4203,4051000.0,4050,24.039579404131267,37623.169030189514,dog-walk,1486,TD3
163,4229,4076000.0,4075,6.650594637742811,37837.599222660065,dog-walk,1486,TD3
164,4255,4101000.0,4100,7.904715766485221,38055.37960147858,dog-walk,1486,TD3
165,4281,4126000.0,4125,8.373051008917598,38287.82000541687,dog-walk,1486,TD3
166,4307,4151000.0,4150,13.227862394002054,38510.00058245659,dog-walk,1486,TD3
167,4333,4176000.0,4175,6.518941533851626,38737.905757427216,dog-walk,1486,TD3
168,4359,4201000.0,4200,4.5234549897994665,38940.685802936554,dog-walk,1486,TD3
169,4385,4226000.0,4225,4.3822611241985365,39168.23032283783,dog-walk,1486,TD3
170,4411,4251000.0,4250,4.492448964809354,39405.50827264786,dog-walk,1486,TD3
171,4437,4276000.0,4275,7.6287119909519205,39659.45322537422,dog-walk,1486,TD3
172,4463,4301000.0,4300,7.505962314398358,39905.14831972122,dog-walk,1486,TD3
173,4489,4326000.0,4325,3.58656014397893,40151.91288924217,dog-walk,1486,TD3
174,4515,4351000.0,4350,7.885995933856397,40397.29819536209,dog-walk,1486,TD3
175,4541,4376000.0,4375,9.844649081345336,40621.86719274521,dog-walk,1486,TD3
176,4567,4401000.0,4400,6.196396691225887,40870.33842039108,dog-walk,1486,TD3
177,4593,4426000.0,4425,4.076461713045192,41124.66134405136,dog-walk,1486,TD3
178,4619,4451000.0,4450,5.553503790377748,41365.47228336334,dog-walk,1486,TD3
179,4645,4476000.0,4475,5.283056696053421,41627.30394458771,dog-walk,1486,TD3
180,4671,4501000.0,4500,5.289194595656504,41866.075194597244,dog-walk,1486,TD3
181,4697,4526000.0,4525,14.47351581186867,42086.41853570938,dog-walk,1486,TD3
182,4723,4551000.0,4550,10.946652997892974,42330.64273238182,dog-walk,1486,TD3
183,4749,4576000.0,4575,12.008704649952008,42579.569400310516,dog-walk,1486,TD3
184,4775,4601000.0,4600,7.133107777771521,42819.96784186363,dog-walk,1486,TD3
185,4801,4626000.0,4625,12.053885804174248,43074.41694021225,dog-walk,1486,TD3
186,4827,4651000.0,4650,10.06033040406713,43306.47960853577,dog-walk,1486,TD3
187,4853,4676000.0,4675,8.895672279439836,43544.951748132706,dog-walk,1486,TD3
188,4879,4701000.0,4700,4.441479903514692,43767.095851421356,dog-walk,1486,TD3
189,4905,4726000.0,4725,5.699930467571511,44001.344668626785,dog-walk,1486,TD3
190,4931,4751000.0,4750,6.8613627840124805,44222.84375524521,dog-walk,1486,TD3
191,4957,4776000.0,4775,6.372250023734473,44451.85754799843,dog-walk,1486,TD3
192,4983,4801000.0,4800,4.128104390560833,44705.009627103806,dog-walk,1486,TD3
193,5009,4826000.0,4825,3.7117807619912404,44955.31738400459,dog-walk,1486,TD3
194,5035,4851000.0,4850,3.7585895688973494,45186.72597336769,dog-walk,1486,TD3
195,5061,4876000.0,4875,4.992811666271636,45421.22321343422,dog-walk,1486,TD3
196,5087,4901000.0,4900,9.295109395994134,45648.89108252525,dog-walk,1486,TD3
197,5113,4926000.0,4925,6.251489247482808,45895.48236203194,dog-walk,1486,TD3
198,5139,4951000.0,4950,5.49465265459676,46139.567022800446,dog-walk,1486,TD3
199,5165,4976000.0,4975,7.165307818917762,46389.98726153374,dog-walk,1486,TD3
200,5191,5001000.0,5000,6.926663916193739,46637.925221681595,dog-walk,1486,TD3
0,0,1000.0,0,7.088321951210564,24.344027280807495,dog-walk,5868,TD3
1,17,26000.0,25,13.358543846777579,226.75199270248413,dog-walk,5868,TD3
2,43,51000.0,50,25.768250166538195,493.5230402946472,dog-walk,5868,TD3
3,69,76000.0,75,22.54169622004302,786.6094961166382,dog-walk,5868,TD3
4,95,101000.0,100,20.723377585508658,1058.4704101085663,dog-walk,5868,TD3
5,121,126000.0,125,21.505006154443752,1347.7505650520325,dog-walk,5868,TD3
6,147,151000.0,150,14.072858649014716,1615.7972588539124,dog-walk,5868,TD3
7,173,176000.0,175,16.31695926975815,1894.3975758552551,dog-walk,5868,TD3
8,199,201000.0,200,13.647056883696376,2167.769931793213,dog-walk,5868,TD3
9,225,226000.0,225,13.950438322885493,2455.4886627197266,dog-walk,5868,TD3
10,251,251000.0,250,14.40198696716321,2739.030243396759,dog-walk,5868,TD3
11,277,276000.0,275,11.198492170761837,3005.832147836685,dog-walk,5868,TD3
12,303,301000.0,300,13.699244053276402,3269.348415851593,dog-walk,5868,TD3
13,329,326000.0,325,17.78363719797604,3523.4864041805267,dog-walk,5868,TD3
14,355,351000.0,350,13.282031256599783,3810.4552986621857,dog-walk,5868,TD3
15,381,376000.0,375,15.878701411716998,4097.670791864395,dog-walk,5868,TD3
16,407,401000.0,400,16.130197223817138,4367.500301599503,dog-walk,5868,TD3
17,433,426000.0,425,12.89172346631372,4634.564403772354,dog-walk,5868,TD3
18,459,451000.0,450,16.7726069216231,4887.88977766037,dog-walk,5868,TD3
19,485,476000.0,475,18.47903634202497,5149.526508569717,dog-walk,5868,TD3
20,511,501000.0,500,18.704517212608927,5422.0619559288025,dog-walk,5868,TD3
21,537,526000.0,525,17.521340291652574,5690.425514221191,dog-walk,5868,TD3
22,563,551000.0,550,15.725321953066498,5950.761080741882,dog-walk,5868,TD3
23,589,576000.0,575,15.62741274822948,6203.808612346649,dog-walk,5868,TD3
24,615,601000.0,600,17.103668952430095,6451.669371843338,dog-walk,5868,TD3
25,641,626000.0,625,11.379296508489182,6693.0870525836945,dog-walk,5868,TD3
