,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name,utd_ratio
16,1912,95000,0,63.012822872400285,0,0,0,hopper-stand,4,no-norm,1
17,2024,100000,0,59.012834024429324,0,0,0,hopper-stand,4,no-norm,1
18,2136,105000,0,124.43733659386635,0,0,0,hopper-stand,4,no-norm,1
19,2248,110000,0,145.33067806959153,0,0,0,hopper-stand,4,no-norm,1
20,2360,115000,0,478.61364779472353,0,0,0,hopper-stand,4,no-norm,1
21,2472,120000,0,498.9649802148342,0,0,0,hopper-stand,4,no-norm,1
22,2584,125000,0,481.4595714390278,0,0,0,hopper-stand,4,no-norm,1
23,2696,130000,0,479.1060069680214,0,0,0,hopper-stand,4,no-norm,1
24,2808,135000,0,171.33867818713188,0,0,0,hopper-stand,4,no-norm,1
25,2920,140000,0,175.02991182804107,0,0,0,hopper-stand,4,no-norm,1
26,3032,145000,0,436.5451753139496,0,0,0,hopper-stand,4,no-norm,1
27,3144,150000,0,632.0174080133438,0,0,0,hopper-stand,4,no-norm,1
28,3256,155000,0,660.572437286377,0,0,0,hopper-stand,4,no-norm,1
29,3368,160000,0,685.8241694748401,0,0,0,hopper-stand,4,no-norm,1
30,3480,165000,0,749.4748846471309,0,0,0,hopper-stand,4,no-norm,1
31,3592,170000,0,797.5806375205517,0,0,0,hopper-stand,4,no-norm,1
32,3704,175000,0,821.7645840525627,0,0,0,hopper-stand,4,no-norm,1
33,3816,180000,0,837.0712168693542,0,0,0,hopper-stand,4,no-norm,1
34,3928,185000,0,734.1510453045369,0,0,0,hopper-stand,4,no-norm,1
35,4040,190000,0,799.0621863603592,0,0,0,hopper-stand,4,no-norm,1
36,4152,195000,0,756.6032507181168,0,0,0,hopper-stand,4,no-norm,1
37,4264,200000,0,812.0079948365689,0,0,0,hopper-stand,4,no-norm,1
38,4376,205000,0,869.0214136719703,0,0,0,hopper-stand,4,no-norm,1
39,4488,210000,0,840.9437416553498,0,0,0,hopper-stand,4,no-norm,1
40,4600,215000,0,821.0347978532315,0,0,0,hopper-stand,4,no-norm,1
41,4712,220000,0,686.6977557182312,0,0,0,hopper-stand,4,no-norm,1
42,4824,225000,0,831.2771041929722,0,0,0,hopper-stand,4,no-norm,1
43,4936,230000,0,721.2412389695644,0,0,0,hopper-stand,4,no-norm,1
44,5048,235000,0,764.866785365343,0,0,0,hopper-stand,4,no-norm,1
45,5160,240000,0,813.7065687775612,0,0,0,hopper-stand,4,no-norm,1
46,5272,245000,0,812.1022121608257,0,0,0,hopper-stand,4,no-norm,1
47,5384,250000,0,833.3080243885518,0,0,0,hopper-stand,4,no-norm,1
48,5496,255000,0,850.2153971850872,0,0,0,hopper-stand,4,no-norm,1
49,5608,260000,0,774.1766587018967,0,0,0,hopper-stand,4,no-norm,1
50,5720,265000,0,879.3830261588097,0,0,0,hopper-stand,4,no-norm,1
51,5832,270000,0,869.5412431418896,0,0,0,hopper-stand,4,no-norm,1
52,5944,275000,0,841.4660310924053,0,0,0,hopper-stand,4,no-norm,1
